loan_status,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,pub_rec,revol_bal,revol_util
0,16.24,244.46,63304,14.5,0,1,1,3330,42.7
0,15.61,723.34,105000,18.18,0,1,0,19115,49.3
0,23.4,376.58,35000,25.34,2,1,0,13492,32.7
0,10.99,543.44,68000,15.94,0,1,0,5186,10.2
0,17.57,301.93,50000,26.52,0,1,0,5892,62
0,14.98,475.59,62850,12.64,0,0,0,36641,51.2
0,18.25,344.65,71000,22.53,0,4,0,6480,53.6
0,14.98,285.36,55000,16.47,0,0,0,32664,75.6
0,24.99,316.94,65000,19.4,0,1,0,21277,87.2
0,18.25,270.62,36000,26.57,0,0,0,14931,85.3
0,13.98,279.1,40000,20.76,0,1,0,16040,50.6
0,12.85,340.15,96000,31.18,0,1,0,67341,51.5
0,18.25,868.01,120000,26.42,1,1,0,13739,87.5
0,15.61,602.79,64000,24.81,0,1,0,13112,77.6
0,19.97,296.55,54000,30.78,0,1,0,7083,53.7
0,19.22,416.99,80000,15.78,1,1,0,9655,66.6
0,21.48,622.99,72000,4.55,0,0,0,11320,57.2
0,15.61,843.9,150000,8.28,1,1,0,34548,75.3
0,13.53,313.15,120000,9.02,0,0,1,2956,24.6
0,13.98,418.65,118000,16.27,1,2,0,24594,61.9
0,13.98,418.65,73500,22.66,0,0,0,14954,73.3
0,13.98,279.1,89000,11.47,0,3,0,12800,25.2
0,20.5,803.19,125000,8.4,0,0,1,13265,64
0,16.24,684.49,135000,18.16,2,1,0,16025,86.6
0,20.5,615.78,76000,18.24,1,2,0,15964,78.3
0,17.57,426.47,65000,14.31,0,0,0,14316,31.6
0,16.99,372.71,92000,10.94,1,3,0,7096,92.2
0,14.47,658.36,85000,14.41,0,1,0,22395,18.7
0,18.25,485.07,49000,21.97,0,2,0,7791,41
0,19.97,462.69,57000,7.71,2,0,0,3574,44.7
0,17.57,603.85,85000,12.89,0,1,1,14205,24.5
0,16.99,393.21,61000,23.41,0,0,0,30602,66.1
0,17.57,503.21,88800,22.51,0,3,0,18684,84.5
0,16.99,323.02,98000,8.06,0,0,0,5630,10.3
0,20.5,669.33,70000,25.92,0,0,0,16520,98.9
0,15.61,482.23,98000,13.72,0,2,0,22052,55
0,19.97,132.39,96100,24.63,2,3,0,5884,56
0,16.24,488.92,65000,29.48,1,0,0,17064,88.4
0,16.99,278.29,85000,17.99,0,1,1,6592,38.8
0,16.99,248.48,46800,19.23,0,1,1,3988,44.3
0,16.24,293.35,33000,1.15,0,0,0,6854,30.2
0,24.08,149.84,109000,14.76,0,4,0,40921,104.5
0,18.25,434.01,46000,19.65,0,1,0,21343,60.5
0,14.98,285.36,65000,12.7,0,2,0,11334,76.1
0,16.24,102.68,90000,28.89,0,1,0,55208,44.8
0,22.9,84.4,20787,7.91,0,0,0,3778,77.1
0,22.4,974.64,96000,23.69,0,3,0,41937,75.4
0,16.99,621.18,75000,17.05,1,1,0,20413,61.5
0,21.48,546.49,95000,14.46,0,6,0,10515,93.1
0,17.57,528.37,104000,14.91,1,1,0,19851,77.2
0,21.48,655.78,76000,16.97,0,1,0,7994,87.8
0,16.24,366.69,70000,13.15,0,0,0,11683,68.7
0,20.5,267.73,35000,15.53,0,0,0,9973,75
0,19.22,469.12,88000,16.41,0,1,1,4533,73.1
0,18.25,510.6,115000,8.7,0,0,0,14701,50.3
0,19.97,505.06,54000,7.98,1,3,0,9933,64.9
0,13.98,571.57,55000,15.58,0,0,0,18259,42.2
0,10.99,239.12,77000,5.53,0,0,0,9118,21.2
0,22.4,393.34,78000,24.28,0,1,1,10753,75
0,19.22,469.12,50750,15.8,0,1,0,8881,35.5
0,18.25,255.3,55000,14.12,0,2,2,6073,61.3
0,22.9,323.54,33790.2,12.68,2,1,0,4090,49.9
0,19.97,381.28,42000,27.77,1,0,0,30257,85
0,16.24,342.25,48000,23.48,0,1,0,10369,58.9
0,12.85,294.8,120000,12.14,0,3,0,13361,46.7
0,15.61,675.12,79255,23.06,0,0,0,35412,77.2
0,13.53,460.51,60000,15.74,0,0,1,15701,33.4
0,12.85,566.91,90000,20.63,0,0,0,33427,45
0,10.99,565.18,220000,9.31,0,0,0,24034,72.2
0,13.53,460.51,100000,13.67,0,0,0,10573,48.1
0,20.5,535.46,95000,20.37,1,5,0,19351,85.6
0,14.47,329.18,77000,11.09,0,1,0,16135,34.3
0,13.53,460.51,90000,9.99,0,0,0,24751,84.5
0,14.98,237.8,36000,14.97,0,0,0,15896,29.1
0,14.47,395.02,70000,7.41,1,0,0,2286,76.2
0,22.4,332.77,55000,26.1,0,1,0,27681,98.9
0,16.24,244.46,65500,19.64,0,0,1,7156,98
0,15.61,482.23,100000,24.02,0,0,0,23497,73.7
0,14.47,352.69,97000,27.69,0,1,0,23347,41.7
0,20.5,401.6,54000,20.91,2,1,0,10749,67
0,18.25,255.3,35000,23.97,0,1,1,6274,72.1
0,16.99,745.42,130000,15.24,0,0,0,25868,65
0,10.99,260.85,90000,8.89,0,0,0,4375,9.2
0,14.98,356.7,57000,25.44,0,0,0,19198,75.6
0,19.22,428.72,37000,14.44,0,0,0,8283,36.3
0,13.53,230.26,80000,9.38,0,0,1,4014,41
0,15.61,241.12,32000,19.63,1,0,0,19773,30.1
0,20.5,749.65,110000,15.73,1,0,0,40521,75.5
0,14.47,235.13,100000,3.34,0,0,0,11245,95.3
0,25.89,633.36,240000,12.95,0,1,2,109570,80
0,22.4,779.72,115000,18.26,1,1,0,37600,81
0,19.22,521.24,101840,15.64,0,0,0,93640,62.1
0,11.99,533.75,95000,23.79,0,1,0,37209,22.5
0,15.61,462.94,98000,11.84,0,0,0,13866,81.1
0,11.99,333.6,78000,9.14,0,0,0,17359,68.3
0,23.4,152.77,28500,28.63,0,1,0,5847,62.2
0,13.98,255.84,36000,23.77,0,1,0,10962,51
0,21.48,956.35,105000,8.46,0,0,0,18195,71.6
0,21.48,273.25,51000,30.33,0,2,0,31477,71.1
0,14.98,59.45,43000,12.53,0,0,0,1482,42.3
0,22.9,596.43,200000,15.5,2,0,0,22746,77.1
0,15.61,776.39,125000,17.99,0,1,0,21142,55.2
0,19.22,698.46,60000,15.64,0,2,0,33752,70.9
0,19.22,260.62,88000,7.38,0,3,1,4523,16.3
0,14.98,456.57,120000,20.07,0,0,0,35654,88.3
0,13.53,276.31,59589,18.03,0,1,0,4986,49.9
0,21.48,546.49,110000,8.49,0,1,0,19118,48.9
0,16.99,372.71,62000,22.32,2,1,0,14164,88
0,13.98,814.03,128000,17.99,0,1,0,44605,34.4
0,22.9,308.77,120000,4.33,0,4,1,9458,73.9
0,15.61,297.18,68000,17.14,2,1,0,2932,40.2
0,19.97,397.16,36000,23.67,0,2,0,14688,76.9
0,16.99,298.17,60000,30.58,0,2,1,3375,84.4
0,17.57,332.75,75000,1.55,0,2,0,4574,35.5
0,25.83,596.8,70000,7.47,2,1,0,1207,11.5
0,19.97,364.07,51000,24.31,0,0,0,10447,66.1
0,14.47,235.13,128000,18.46,0,1,0,24539,41.9
0,19.97,661.93,85000,11.29,0,0,0,21822,89.8
0,11.99,555.99,100000,30.09,0,1,0,20900,76
0,19.97,794.32,120000,14.24,0,0,0,20893,76.5
0,16.99,869.66,568000,18.97,0,0,0,474130,97.6
0,17.57,55.36,65378,29.04,0,3,0,28609,83.9
0,18.25,359.33,111000,7.66,0,2,1,5883,36.8
0,15.61,482.23,45000,15.52,0,2,0,14230,36.7
0,20.5,448.45,96800,13.4,1,2,0,10125,61.7
0,14.47,564.31,83800,15.25,0,3,0,27090,60.9
0,11.99,226.85,33900,5.38,0,3,0,11763,39.7
0,16.24,684.49,96000,31.43,0,0,0,21511,35.4
0,14.47,540.8,75000,3.81,0,1,0,4137,19.7
0,15.61,361.67,60000,12.48,1,1,0,17952,64.1
0,19.97,741.37,89500,4.57,0,1,0,12537,73.3
0,25.57,642.72,85366,20.99,4,4,0,9267,69.7
0,14.47,235.13,133000,15.16,0,0,0,88102,85.7
0,21.48,956.35,170000,11.01,1,1,0,11484,71.8
0,17.57,559.82,53000,14.42,0,0,0,18744,64.2
0,16.24,611.15,92000,11.14,0,0,0,16216,90.6
0,20.5,278.44,60000,16.8,0,2,0,22040,92.2
0,18.25,382.95,93000,17.91,1,2,0,14097,85.4
0,20.5,428.37,43500,28.97,0,1,0,1205,11.3
0,16.99,275.81,82000,30.25,0,0,0,22242,97
0,23.4,568.42,70000,25.97,0,2,0,16310,50.5
0,15.61,308.63,60000,19.1,0,1,0,9575,54.4
0,14.47,273.93,65000,3.31,0,2,0,8369,17
0,20.5,642.55,156000,9.29,1,3,0,16625,58.9
0,13.98,581.45,63000,19.87,1,1,0,12320,40.5
0,23.4,980.52,123000,26.79,0,2,0,26082,61.8
0,18.25,587.19,85000,30.11,0,0,0,42137,76.1
0,20.5,321.28,40000,18.15,0,0,1,5383,64.9
0,15.61,361.67,187000,8.27,0,0,0,5169,54.4
0,15.61,530.45,50000,10.3,0,0,0,7672,36.4
0,20.5,803.19,98000,11.93,0,1,0,30722,76
0,15.61,289.34,100000,9.76,0,2,0,21608,27.6
0,17.57,377.41,62000,22.24,1,1,1,1634,14.2
0,16.24,600.76,55000,17.3,0,0,0,9949,64.2
0,22.9,337.6,95000,11.55,1,3,1,7977,83.1
0,25.57,803.02,75000,24.82,0,1,0,38908,92
0,19.22,379.2,55000,16.78,1,1,0,3281,35.3
0,24.08,978.25,76608,23.03,0,1,0,6771,88
0,12.85,453.53,51000,17.95,0,0,0,19936,50.9
0,16.99,596.34,75000,23.46,0,3,1,7500,68.2
0,21.48,491.84,90000,6.81,0,0,0,20906,88.6
0,16.24,256.69,58000,10.22,0,4,0,9286,62.3
0,19.97,926.71,120000,9.43,1,1,0,22977,73.6
0,14.98,514.83,61000,16.48,0,1,0,6313,27.2
0,24.08,576.29,60000,9.66,0,0,0,8774,76.3
0,16.24,574.48,89780,25.72,0,3,0,13555,50.4
0,16.24,488.92,66780,24.74,1,2,0,30187,42.2
0,17.57,301.93,43742,25.35,0,4,0,9672,74.4
0,16.99,332.34,75000,15.04,0,1,0,11011,47.1
0,24.99,305.2,55000,16.43,0,1,0,18592,81.5
0,23.7,571.89,70000,22.27,1,2,0,28033,57.3
0,17.57,704.49,122000,12.08,0,1,0,37210,77.4
0,16.24,366.69,50000,25.52,0,1,0,14269,61
0,22.4,344.61,50000,16.33,0,4,0,6640,54.9
0,19.97,530.87,45000,24.72,0,0,0,17465,53.4
0,16.24,537.81,86337,16.51,1,0,0,15732,79
0,15.61,505.14,48000,16.75,0,1,0,18509,55.3
0,14.98,416.15,39385,19.96,0,0,1,8207,41
0,19.97,529.55,85000,22.43,2,1,0,26741,94.8
0,22.4,501.25,40000,25.43,0,1,0,6349,47
0,15.61,409.9,80000,8.72,0,0,0,20274,56.8
0,16.99,447.25,55000,2.71,0,0,0,3312,16.2
0,14.47,376.21,180000,12.85,1,0,0,17187,95
0,16.24,531.09,70000,20.18,2,0,0,1046,30.8
0,16.24,293.35,58500,17.58,0,0,0,13212,63.5
0,22.9,562.67,85000,23.04,0,1,0,5429,86.2
0,14.98,499.37,120000,20.49,1,0,0,1948,45.3
0,13.98,558.19,60000,29.94,0,0,0,23653,80.7
0,19.22,156.38,54329,16.46,0,2,0,8237,61
0,17.57,276.77,50000,8.11,0,2,1,9834,41.8
0,13.53,667.74,91000,16.46,0,0,0,27203,73.3
0,14.98,428.03,62067,13.21,1,0,1,15095,35.1
0,14.47,235.13,41000,24.74,0,1,0,4195,41.5
0,13.53,253.28,78800,13.84,0,1,0,10609,42.4
0,18.25,582.08,58000,29.69,0,0,0,35330,75.5
0,18.25,587.19,60000,30.16,0,4,0,5468,20.6
0,16.24,293.35,90000,2.21,0,2,0,4616,59.2
0,14.98,380.48,90000,15.25,1,0,0,17481,53.6
0,15.61,421.95,40000,18.57,0,0,0,14275,38.5
0,22.4,974.64,180000,19.27,0,1,0,40591,70.8
0,20.5,629.17,64000,26.31,0,2,0,30409,51.4
0,13.98,376.78,66000,27.38,1,0,0,11771,40.5
0,24.5,523.07,100000,18.18,0,2,0,19275,72.7
0,16.24,611.15,168000,11.49,1,0,0,31531,79.4
0,13.53,391.44,125000,17.47,1,1,0,1604,7.7
0,16.99,546.64,75000,19.09,0,1,0,15641,72.1
0,19.22,912.17,95000,14.53,0,1,0,13969,96.3
0,17.57,506.35,74000,18.13,0,1,0,15334,86.1
0,22.9,562.67,93000,25.4,1,0,0,19591,67.1
0,16.24,782.27,100939,19.47,0,0,0,29276,53
0,20.5,535.46,55000,7.24,0,3,0,18922,68.1
0,15.61,711.29,92000,17.45,1,0,0,23507,37.7
0,19.97,325.67,40000,34.44,1,0,0,17478,32.4
0,16.24,855.61,100000,27.18,0,1,0,22890,62.5
0,25.89,1045.64,95000,21.96,0,2,1,13771,76.1
0,17.57,241.54,90000,9.69,0,1,0,14223,76.5
0,17.57,362.31,60000,28.98,0,1,1,7374,42.6
0,16.24,488.92,121891,14.15,0,2,0,25242,87.3
0,14.98,428.03,90000,16,0,1,0,17807,40.8
0,16.24,491.98,100000,24.93,0,0,0,20183,88.5
0,21.48,360.68,36005,29.7,0,0,0,7324,97.7
0,20.5,937.06,115000,19.81,0,0,0,17610,56.3
0,17.57,301.93,80000,8.49,3,1,0,10137,49.7
0,19.22,625.49,84000,24.01,0,1,0,27394,63.1
0,16.99,372.71,81827,19.1,0,0,0,24524,52.3
0,24.08,684.35,67000,1.45,0,3,0,3289,4.8
0,24.5,878.31,68000,18.81,1,0,0,12514,61
0,15.61,245.94,45000,11.71,1,1,0,7941,50.9
0,25.83,917.58,125000,19.77,0,3,0,14163,68.1
0,12.85,680.3,100000,13.2,0,3,0,19228,29
0,14.47,258.64,119238,15.65,0,1,0,26129,56
0,23.7,788.49,80000,20.49,0,2,0,8323,47
0,19.22,372.69,36000,33.57,0,0,0,4091,18.2
0,19.22,651.55,80000,15.57,0,2,0,13554,60
0,13.98,255.84,43000,3.77,0,0,1,5156,51.6
0,11.99,311.36,52000,19.15,0,0,1,14582,60
0,17.57,503.21,49000,26.01,0,1,0,11240,87.1
0,17.57,301.93,53300,24,0,0,0,14253,96.3
0,17.57,704.49,92000,13.38,0,2,0,4126,58.9
0,19.22,260.62,48000,12.48,0,1,0,11298,54.8
0,13.98,372.13,67000,25.02,0,0,1,10960,51
0,22.4,696.18,68000,21.85,0,5,0,22750,78.7
0,23.7,806.36,62692,17.2,0,0,1,24727,84
0,17.57,880.61,138000,14.56,0,0,0,41471,76.2
0,13.98,279.1,120000,6.04,0,5,0,6427,36.3
0,17.57,362.31,60000,14.92,0,3,0,14593,33.6
0,16.24,488.92,104000,6.02,0,0,1,13748,96.8
0,16.24,684.49,72000,29.72,0,1,0,28924,52.2
0,14.47,479.66,50000,22.59,2,0,0,22231,64.2
0,18.25,893.54,85000,26.15,0,3,0,22557,45.2
0,15.61,289.34,41000,21.4,0,2,0,12618,45.6
0,22.9,984.66,95000,26.39,0,0,0,32000,86.7
0,24.5,435.89,160000,15.91,0,2,0,12869,38.2
0,14.47,352.69,55000,28.71,0,0,0,16765,61.4
0,16.99,278.29,80000,9.32,0,0,0,12031,48.5
0,18.25,449.96,110000,5.88,0,0,1,10893,41.6
0,19.97,264.78,84000,14.61,0,0,1,7914,84
0,18.25,893.54,92000,7.2,0,0,0,5007,28.9
0,24.08,484.09,69000,11.97,1,1,0,9265,27.4
0,14.98,475.59,72266,24.86,0,0,0,27107,57.6
0,14.47,352.69,80000,20.49,1,4,0,15042,27.6
0,13.98,279.1,250000,2.98,0,3,0,1357,2.9
0,16.99,795.12,180000,14.62,1,0,0,27564,49.1
0,15.61,602.79,88000,20.55,0,0,0,20085,55.3
0,12.85,340.15,82000,16.04,0,0,0,28096,54.7
0,19.97,556.03,105000,21.21,1,3,0,2048,23.3
0,18.25,374.65,61000,20.03,0,0,0,7690,35
0,19.22,364.87,144200,7.26,0,1,1,1848,10.9
0,20.5,471.21,51000,27.27,0,2,0,10196,62.6
0,13.53,322.36,52000,16.52,0,0,0,14566,59.5
0,18.25,893.54,80000,12.62,0,3,0,33834,61.6
0,18.25,536.13,72000,24.3,0,3,0,1858,38.7
0,16.99,248.48,80000,17.62,0,3,0,30212,77.9
0,20.5,329.31,35859.2,19.77,1,1,0,11507,66.5
0,18.25,382.95,40000,29.43,1,1,0,15021,67.7
0,18.25,408.48,60000,6.92,0,3,0,4948,61.8
0,14.98,570.71,85000,16.94,0,0,0,37533,56
0,13.53,453.6,110000,15.81,1,0,0,3034,7.9
0,19.22,699.76,91000,8.29,4,1,0,13829,50.1
0,14.98,356.7,135000,15.72,0,1,0,29485,73.7
0,14.47,293.91,37500,22.5,1,0,0,11680,62.1
0,14.47,352.69,110700,13.4,0,0,0,34210,54
0,13.98,348.87,60000,13.96,0,2,0,23342,34.3
0,24.08,541,70000,15.36,0,3,0,23617,80.1
0,19.22,465.86,40000,13.57,1,2,0,15161,39.5
0,12.85,317.47,78500,18.87,0,1,0,4391,13.3
0,21.48,464.51,129000,15.68,0,2,0,13700,85.6
0,14.47,239.83,53750,18.04,1,0,0,10343,46
0,22.4,139.24,55000,22.67,1,0,0,4880,24.5
0,17.57,333.38,75000,26.48,0,0,0,7462,96.9
0,13.98,407.02,49000,15.41,0,0,0,15471,81
0,21.48,530.09,75000,17.96,0,2,0,17549,39.3
0,16.99,397.56,46500,28.77,0,1,0,18466,72.4
0,23.4,587.6,150000,6.32,0,1,0,16439,62.3
0,24.08,1008.51,121000,29.05,0,1,0,33240,58.7
0,16.24,293.35,53000,10.87,0,2,0,18280,79.8
0,25.8,632.24,60000,10.12,0,1,0,25274,90.3
0,25.89,313.7,52000,4.08,0,2,0,3440,63.7
0,17.57,629.01,98000,20.72,0,0,0,26777,79.9
0,17.57,251.61,88000,2.78,0,0,0,5759,97.6
0,17.57,709.52,64000,12.64,1,0,0,26580,55.5
0,17.57,259.15,58000,6.46,0,0,0,15366,81.7
0,21.48,491.84,85000,31.6,0,1,0,47001,45.5
0,14.98,263.96,85000,15.56,0,0,0,32593,83.6
0,15.61,578.68,150000,13.06,6,1,0,2920,24.7
0,13.98,279.1,57000,25.77,0,1,0,7921,52.5
0,23.4,994.73,100000,17.7,0,2,0,9124,25.6
0,21.48,409.87,36000,31.63,0,3,0,8266,61.2
0,19.22,625.49,120000,31.16,0,0,0,8052,78.9
0,25.8,894.67,70000,25.77,0,0,0,19437,90.8
0,19.97,296.55,42000,26.63,0,0,0,11116,60.4
0,22.4,278.47,35000,26.51,0,0,0,10925,67
0,15.61,843.9,100000,33.03,0,1,0,37801,49
0,18.25,893.54,160000,14.58,0,0,0,23040,60.8
0,22.9,291.89,40000,25.83,0,0,0,6942,103.6
0,17.57,754.81,100000,20.51,1,0,0,20641,61.4
0,14.47,253.94,34809,20,0,0,0,13774,65.3
0,23.7,419.62,53000,19.09,1,1,1,7206,41.7
0,17.57,503.21,70000,18.54,0,0,0,11875,27.9
0,19.97,423.64,72000,12.25,2,3,0,15898,70
0,17.57,573.66,51000,25.41,0,0,0,22173,53.3
0,14.47,493.77,83000,5.67,0,0,0,9196,95.8
0,17.57,679.33,80000,14.04,0,4,0,27088,91.8
0,11.99,311.36,65000,24.98,0,1,0,9095,59.4
0,18.25,536.13,130000,10.26,3,1,0,6544,46.3
0,12.85,340.15,65000,16.53,0,1,0,9485,40.2
0,22.4,556.94,95000,13.82,0,1,0,24286,68.6
0,22.4,590.36,48000,10.45,0,0,0,17762,97.1
0,19.22,553.82,66000,15.6,0,1,0,23212,68.9
0,18.25,367.63,72000,19.1,0,3,1,10528,43.7
0,22.4,974.64,114000,19.98,0,4,0,21443,75.2
0,16.24,293.35,82000,11.27,0,0,0,9487,45.6
0,15.61,780.01,110000,14.89,0,0,0,5311,17.6
0,15.61,289.34,42000,14.37,0,1,0,10435,53.8
0,22.9,900.26,235000,9.41,1,1,0,28182,100.6
0,20.5,468.53,39000,33.23,0,1,0,15681,59.6
0,20.5,669.33,58000,19.04,1,0,0,15783,71.4
0,19.22,760.36,65000,13.93,0,1,0,13957,42.6
0,17.57,354.13,94500,8.41,1,0,0,5330,65
0,13.98,348.87,89000,10.35,0,0,0,4348,25.3
0,19.22,521.24,59000,18.67,0,2,0,33270,56.1
0,13.98,390.74,38875,17.01,0,0,0,13927,59
0,14.47,489.07,62401,13.71,0,1,0,5470,40.5
0,18.25,326.78,48000,15.87,0,0,0,11676,67.5
0,18.25,283.38,32000,7.61,0,0,0,10111,47.2
0,16.24,293.35,87000,17.49,0,1,0,3314,45.4
0,26.06,1049.17,83339,20.51,0,3,0,26539,79.2
0,19.97,338.91,45000,18.99,0,1,1,13847,64.7
0,12.85,290.26,72000,7.4,0,4,0,1567,19.8
0,19.97,926.71,85000,20.98,1,1,0,15176,13.8
0,19.22,524.5,45000,6.51,2,1,0,2420,32.7
0,19.97,926.71,80000,6.54,1,0,0,14151,82.8
0,12.85,340.15,66000,17.41,0,0,0,6429,33.1
0,12.85,260.78,70000,2.55,0,0,1,3074,14.2
0,16.99,447.25,137000,19.34,0,1,1,39724,88.3
0,24.5,290.59,160000,9.17,1,1,0,6057,83
0,18.25,306.36,86000,19.75,1,0,0,24082,102
0,15.61,397.84,110000,15.33,0,1,0,18766,50.9
0,14.98,546.93,98000,25.45,0,1,1,21214,72.7
0,17.57,327.09,52000,7.2,0,1,0,7110,74.1
0,25.8,1043.78,90000,11.83,2,1,0,17787,33.8
0,18.25,360.61,63000,14.61,0,1,1,3555,61.3
0,18.25,255.3,42000,14.37,0,1,0,1260,70
0,14.98,285.36,62467,22.94,0,0,0,10554,68.5
0,19.97,578.53,51480,16.81,0,1,0,14908,64.6
0,14.47,235.13,100000,11.75,0,0,0,40620,78.3
0,20.5,390.89,45000,19.65,0,0,0,11014,67.6
0,13.98,232.58,34000,19.1,0,1,0,10725,73.5
0,23.4,568.42,155000,8.93,0,1,1,7354,50.4
0,21.48,463.15,60000,29.94,0,0,0,24765,78.6
0,16.24,464.47,60000,14.82,0,0,0,19505,59.3
0,19.22,293.2,135000,10.68,2,3,0,4944,58.2
0,19.22,898.48,77000,19.44,0,0,0,47224,50.1
0,17.57,483.08,125000,10.89,0,0,0,8088,59
0,12.85,272.12,85000,16.33,0,1,0,27307,55.4
0,20.5,937.06,130000,10.38,0,3,1,4740,17.3
0,14.98,356.7,70000,3.69,0,1,0,10046,46.9
0,14.98,285.36,60000,8.78,1,0,1,3027,20.3
0,14.47,423.23,120000,16.85,0,1,0,24665,90.3
0,18.25,382.95,63000,9.52,0,2,0,0,0
0,23.4,481.74,50000,18.36,1,0,0,2581,24.8
0,15.61,584.7,108000,9.16,0,1,0,7098,24.5
0,15.61,241.12,60000,23.02,2,1,0,9566,43.1
0,14.47,352.69,60000,14.54,0,0,0,11269,87.4
0,14.98,832.29,150000,20.51,0,0,0,40605,64.9
0,20.5,192.77,24000,21.44,0,3,0,14063,43.5
0,19.22,651.55,63000,30.04,0,2,0,24704,71.6
0,14.98,380.48,60000,23.58,1,1,0,7376,60.4
0,18.25,459.54,115000,17.48,1,2,0,31002,67.7
0,19.97,529.55,115000,16.88,0,3,0,34339,98.7
0,13.53,460.51,70000,11.66,0,1,0,13618,54
0,19.22,760.36,118000,11.23,0,0,0,8992,78.2
0,16.99,477.07,58000,29.75,0,0,0,12891,38.1
0,21.48,593.62,90000,2.48,0,1,0,6542,60.6
0,14.98,247.31,56000,10.16,0,0,0,17908,87.4
0,16.99,460.92,42000,10.76,0,0,0,14760,66.5
0,17.57,327.09,98000,25.2,0,2,0,8710,92.7
0,16.24,488.92,60000,26.55,1,2,0,17608,61.6
0,22.9,395.98,75000,17.2,0,1,0,2782,26.7
0,13.98,325.62,275000,19.37,0,0,0,65620,93.9
0,19.97,361.42,38000,28.17,0,0,0,18454,81.3
0,16.24,271.35,43000,0.75,0,0,0,1393,15.5
0,15.61,337.56,117000,25.92,0,0,1,3650,44
0,12.85,340.15,94300,29.14,0,0,0,30710,96.3
0,15.61,462.94,71000,18.73,0,1,0,18821,76.2
0,14.47,564.31,125000,26.12,0,0,0,93499,41.7
0,20.5,578.3,58000,29.26,0,1,1,13802,63.6
0,19.22,260.62,28800,26.21,0,0,1,7798,67.8
0,19.97,642.74,83000,20.75,0,2,1,19060,23.5
0,21.48,375.71,79748,18,0,2,2,7966,53.8
0,16.24,488.92,140000,25.16,0,1,0,55004,79.9
0,23.7,411.76,60000,18.88,1,2,0,8937,37.6
0,19.22,294.5,40000,10.98,0,0,0,5099,53.1
0,24.99,880.37,180000,4.32,1,3,2,19381,41.6
0,18.25,382.95,86000,18.74,3,3,0,13039,46.9
0,19.97,741.37,232000,7.18,2,3,0,40395,81.8
0,23.7,514.7,53000,18.93,1,2,0,5492,51.8
0,16.99,849.78,150000,13.18,0,2,0,26533,63.2
0,16.24,90.45,89000,21.63,0,1,0,52648,44
0,23.4,603.95,74000,9.2,0,0,0,3107,49.3
0,14.98,630.16,89000,21.57,0,2,0,20183,24.3
0,14.98,570.71,84000,8.09,0,1,0,16220,25.7
0,14.47,479.07,400000,12.04,2,0,0,15640,61
0,18.25,382.95,64000,33.13,1,2,0,8092,45.7
0,20.5,396.91,90000,10.25,0,1,0,10518,84.1
0,19.22,912.17,120000,12.01,2,1,0,22975,59.5
0,14.47,235.13,47000,11.03,0,0,0,7402,54
0,14.98,832.29,115000,27.39,0,0,0,49932,53.9
0,10.99,391.28,62000,16.09,1,0,0,19750,41.7
0,18.25,382.95,64000,5.46,0,1,1,5894,53.6
0,19.22,521.24,95000,21.16,0,1,0,12201,68.5
0,13.53,460.51,105000,13.62,1,4,0,19831,36.8
0,21.48,498.67,41000,31.82,0,0,0,16802,88.4
0,14.47,352.69,60000,12.3,0,0,0,7976,67.6
0,18.25,893.54,80000,14.15,0,0,0,7039,25.6
0,15.61,241.12,44000,19.8,0,2,0,7504,41.5
0,17.57,452.89,72000,17.48,1,1,0,5100,37
0,16.24,391.14,65000,12.33,0,1,1,4686,52.7
0,22.9,703.33,80000,13.85,0,0,0,20634,72.1
0,21.48,956.35,130000,9.86,0,0,0,32185,77.2
0,13.98,418.65,71000,28.26,0,1,0,5749,42.9
0,16.24,733.38,90400,2.77,0,1,0,14923,34.7
0,14.47,470.26,92000,10.69,0,0,0,21237,79.2
0,15.61,476.2,118000,15.52,1,0,0,18981,97.3
0,24.5,302.22,41000,5.47,0,1,0,7472,48.8
0,18.25,638.25,95000,28.87,0,2,0,6710,36.1
0,14.47,423.23,98000,17.09,0,0,0,32306,81.8
0,18.25,255.3,45000,14.4,0,0,0,11774,62
0,12.85,544.24,66133,17.24,0,0,0,12198,45.9
0,14.98,713.39,125000,15.97,0,0,0,26778,64.5
0,14.47,470.26,55000,9.75,0,0,0,27987,59.3
0,16.99,268.35,51000,25.06,0,0,0,14186,83.4
0,19.97,289.27,50000,32.31,0,2,1,25617,80.1
0,17.57,251.61,60000,22.89,0,1,0,13986,73.2
0,16.24,528.03,95000,17.47,0,1,0,27439,36.4
0,24.08,806.81,93000,13.8,0,2,0,39632,68.4
0,15.61,675.12,90000,16.09,0,0,0,36746,82.8
0,24.5,617.51,115000,8.24,1,0,1,14145,65.5
0,14.98,456.57,70384,17.77,0,1,0,11090,92.4
0,23.4,994.73,96000,23.5,0,0,0,30471,80.6
0,16.24,586.7,100000,14.76,0,0,0,21394,60.6
0,17.57,301.93,44000,27.47,0,0,1,4374,22.7
0,18.25,534.85,47000,18.41,0,1,0,32283,71
0,14.47,282.16,68000,11.49,0,1,0,9785,66.1
0,20.5,401.6,50000,8.64,0,0,0,5851,65.7
0,16.24,488.92,65830,19.61,0,1,0,19767,80.7
0,13.98,814.03,126000,9.3,0,0,0,17276,30.6
0,19.22,416.99,36000,13.3,0,1,0,16360,74.7
0,15.61,289.34,70000,21.53,0,2,0,8703,53.7
